496,Ready,http://www.idlebrain.com/movie/archive/mr-ready.html,19-06-2008,3.25
495,Dasavatharam,http://www.idlebrain.com/movie/archive/mr-dasavatharam.html,13-06-2008,2.5
494,Pandurangadu,http://www.idlebrain.com/movie/archive/mr-pandurangadu.html,30-05-2008,3.0
493,Bujjigadu,http://www.idlebrain.com/movie/archive/mr-bujjigadu.html,22-05-2008,3.0
492,Kantri,http://www.idlebrain.com/movie/archive/mr-kantri.html,09-05-2008,3.0
491,Parugu,http://www.idlebrain.com/movie/archive/mr-parugu.html,01-05-2008,3.0
490,Bhale Dongalu,http://www.idlebrain.com/movie/archive/mr-bhaledongalu.html,11-04-2008,3.0
489,Jalsa,http://www.idlebrain.com/movie/archive/mr-jalsa.html,02-04-2008,3.0
488,Gamyam,http://www.idlebrain.com/movie/archive/mr-gamyam.html,29-02-2008,3.25
487,Ontari,http://www.idlebrain.com/movie/archive/mr-ontari.html,14-02-2008,3.0
486,Mr. Medhavi,http://www.idlebrain.com/movie/archive/mr-mrmedhavi.html,26-01-2008,3.25
485,Swagatam,http://www.idlebrain.com/movie/archive/mr-swagatam.html,25-01-2008,3.0
484,Vaana,http://www.idlebrain.com/movie/archive/mr-vaana.html,15-01-2008,3.0
483,Pourudu,http://www.idlebrain.com/movie/archive/mr-pourudu.html,13-01-2008,3.0
482,Krishna (the power of Indrakeeladri),http://www.idlebrain.com/movie/archive/mr-krishna.html,12-01-2008,3.25
481,Mee Sreyobhilashi,http://www.idlebrain.com/movie/archive/mr-meesreyobhilashi.html,28-12-2007,3.0
480,Anasuya,http://www.idlebrain.com/movie/archive/mr-anasuya.html,21-12-2007,3.0
479,Mantra,http://www.idlebrain.com/movie/archive/mr-mantra.html,14-12-2007,3.0
478,Seema Sastri,http://www.idlebrain.com/movie/archive/mr-seemasastri.html,16-11-2007,3.0
477,Athidi,http://www.idlebrain.com/movie/archive/mr-athidi.html,18-10-2007,3.0
476,Tulasi,http://www.idlebrain.com/movie/archive/mr-tulasi.html,12-10-2007,3.0
475,Bhayya,http://www.idlebrain.com/movie/archive/mr-bhayya.html,05-10-2007,3.0
474,Chirutha,http://www.idlebrain.com/movie/archive/mr-chirutha.html,28-09-2007,3.0
473,Happy Days,http://www.idlebrain.com/movie/archive/mr-happydays.html,28-09-2007,3.5
472,Chandamama,http://www.idlebrain.com/movie/archive/mr-chandamama.html,15-09-2007,3.0
471,Raghavan,http://www.idlebrain.com/movie/archive/mr-raghavan.html,01-09-2007,3.25
470,Yamadonga,http://www.idlebrain.com/movie/archive/mr-yamadonga.html,15-08-2007,3.0
469,Allare Allari,http://www.idlebrain.com/movie/archive/../thegoodthebadtheugly/allareallari.html,10-08-2007,0.0
468,Himsinche 23va Raju Pulakesi,http://www.idlebrain.com/movie/archive/../thegoodthebadtheugly/himsinche23varajupulakesi.html,03-08-2007,0.0
467,Shankar Dada Zindabad,http://www.idlebrain.com/movie/archive/mr-shankardadazindabad.html,27-07-2007,3.0
466,Toss,http://www.idlebrain.com/movie/archive/../thegoodthebadtheugly/toss.html,14-07-2007,0.0
465,Satyabhama,http://www.idlebrain.com/movie/archive/../thegoodthebadtheugly/satyabhama.html,06-07-2007,0.0
464,Lakshyam,http://www.idlebrain.com/movie/archive/mr-lakshyam.html,05-07-2007,3.0
463,Bahumati,http://www.idlebrain.com/movie/archive/mr-bahumati.html,30-06-2007,3.0
462,Chandrahas,http://www.idlebrain.com/movie/archive/../thegoodthebadtheugly/chandrahas.html,29-06-2006,0.0
461,Sivaji,http://www.idlebrain.com/movie/archive/mr-sivaji.html,15-06-2007,3.0
460,Dubai Seenu,http://www.idlebrain.com/movie/archive/mr-dubaiseenu.html,07-06-2007,3.0
